edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,cumulative_distance
0.43101965095596129,-3.7342407735057437,0.75148022509976253,-3.8534501534392582,1.0599793378844649,-3.9426303825632942,6.3711796249584589
0.42130121775534646,-3.7366272725941689,0.74219890950604506,-3.8571862531065744,1.051187310752961,-3.9474019199209902,6.3811846866711281
0.41156957264486083,-3.7389593114483519,0.7328990201508474,-3.8608758761029516,1.0423738048465634,-3.9521336662661444,6.3911897483837965
0.40182502080666949,-3.7412368169360879,0.72358078976683082,-3.8645189300944116,1.0335390002505027,-3.9568255249155944,6.4011948100964648
0.3920678678276906,-3.7434597176353255,0.71424445154564509,-3.8681153239123809,1.0246830774852036,-3.9614774000011961,6.4111998718091332
0.38229841969001099,-3.7456279438364062,0.70489023913209481,-3.8716649675559722,1.0158062175025946,-3.9660891964717857,6.4212049335218024
0.37251698276129075,-3.7477414275442529,0.69551838661829157,-3.8751677721942346,1.0069086016824123,-3.9706608200951194,6.4312099952344708
0.36272386378515609,-3.7498001024804997,0.68612912853779728,-3.8786236501683788,0.99799041182849368,-3.9751921774598022,6.4412150569471391
0.35291936987157846,-3.7518039040855706,0.67672269985975209,-3.8820325149939698,0.98905183016506426,-3.9796831759771907,6.4512201186598075
0.34310380848724592,-3.7537527695207062,0.66729933598299662,-3.8853942813630926,0.98009303933301106,-3.9841337238832923,6.4612251803724767
0.3332774874459194,-3.7556466376699316,0.65785927273017941,-3.8887088651464841,0.97111422238615286,-3.9885437302406346,6.4712302420851451
0.32344071489878018,-3.7574854491419738,0.64840274634185757,-3.8919761833956414,0.96211556278749977,-3.9929131049401256,6.4812353037978134
0.31359379932476705,-3.7592691462721266,0.63892999347058199,-3.8951961543448959,0.95309724440550336,-3.9972417587028959,6.4912403655104818
0.3037370495209003,-3.7609976731240558,0.62944125117497696,-3.8983686974134608,0.94405945151030246,-4.001529603082119,6.501245427223151
0.2938707745926008,-3.7626709754915533,0.61993675691380656,-3.9014937332074466,0.93500236876995435,-4.0057765504648257,6.5112504889358194
0.28399528394399459,-3.7642890009002405,0.61041674854003436,-3.9045711835218482,0.9259261812466637,-4.0099825140736849,6.5212555506484877
0.27411088726821076,-3.7658516986092105,0.60088146429486777,-3.9076009713425015,0.91683107439300093,-4.0141474079687853,6.5312606123611561
0.26421789453766964,-3.7673590196126199,0.59133114280179844,-3.910583020848013,0.90771723404811244,-4.0182711470493864,6.5412656740738253
0.25431661599436078,-3.7688109166412267,0.5817660230606293,-3.9135172574116543,0.89858484643392422,-4.0223536470556578,6.5512707357864937
0.24440736214011605,-3.7702073441638722,0.57218634444149552,-3.9164036076032307,0.88943409815133589,-4.0263948245704047,6.561275797499162
0.23449044372687086,-3.7715482583889086,0.56259234667887137,-3.9192419991909206,0.88026517617640798,-4.0303945970207664,6.5712808592118304
0.22456617174691948,-3.7728336172655723,0.55298426986557225,-3.9220323611430792,0.87107826785654197,-4.0343528826799071,6.5812859209244987
0.21463485742316266,-3.7740633804853019,0.54336235444674741,-3.9247746236300207,0.86187356090665146,-4.0382696006686869,6.5912909826371671
0.20469681219934638,-3.7752375094830057,0.5337268412138606,-3.9274687180257617,0.85265124340532883,-4.0421446709573114,6.6012960443498354
0.1947523477302972,-3.7763559674382661,0.52407797129866518,-3.9301145769097428,0.84341150379099872,-4.0459780143669697,6.6113011060625047
0.18480177587214736,-3.7774187192764961,0.51441598616716955,-3.9327121340685114,0.83415453085807045,-4.0497695525714477,6.621306167775173
0.17484540867255544,-3.7784257316700427,0.50474112761359557,-3.9352613244973806,0.82488051375307925,-4.0535192080987352,6.6313112294878414
0.16488355836092097,-3.7793769730392266,0.49505363775432543,-3.937762084402058,0.81558964197082151,-4.0572269043326035,6.6413162912005097
0.15491653733859151,-3.7802724135533361,0.48535375902184419,-3.9402143512002392,0.80628210535048428,-4.0608925655141732,6.6513213529131789
0.14494465816906804,-3.7811120251315615,0.47564173415867184,-3.9426180635231756,0.79695809407176377,-4.0645161167434622,6.6613264146258473
0.13496823356820156,-3.7818957814438754,0.46591780621129042,-3.9449731612172076,0.78761779865098092,-4.0680974839809139,6.6713314763385156
0.12498757639438673,-3.7826236579118593,0.45618221852405905,-3.9472795853452753,0.77826140993718906,-4.071636594048913,6.681336538051184
0.11500299963875116,-3.783295631709473,0.44643521473312603,-3.9495372781883882,0.76888911910827296,-4.0751333746332801,6.6913415997638523
0.10501481641533843,-3.7839116817637728,0.43667703876033087,-3.9517461832470708,0.75950111766704431,-4.0785877542847473,6.7013466614765207
0.095023339951291336,-3.7844717887555692,0.4269079348071016,-3.9539062452427789,0.75009759743732674,-4.0819996624204222,6.711351723189189
0.085028883577027564,-3.7849759351200349,0.41712814734834119,-3.9560174101192813,0.74067875056003762,-4.0853690293252232,6.7213567849018574
0.075031760716414056,-3.7854241050472561,0.40733792112631118,-3.9580796250440109,0.73124476948926143,-4.0886957861533109,6.7313618466145266
0.065032284876938615,-3.785816284482725,0.39753750114450581,-3.9600928384093907,0.72179584698831867,-4.0919798649294918,6.741366908327195
0.055030769639876659,-3.7861524611277848,0.38772713266152298,-3.9620569998341217,0.71233217612582522,-4.0952211985506075,6.7513719700398633
0.045027528650459905,-3.7864326244400131,0.3779070611849234,-3.963972060164445,0.70285395027174846,-4.0984197207869064,6.7613770317525317
0.035022875608038836,-3.7866567656335515,0.36807753246508884,-3.9658379714753735,0.69336136309345608,-4.1015753662833951,6.7713820934652009
0.025017124256245617,-3.7868248776793845,0.35823879248907109,-3.9676546870718887,0.68385460855175861,-4.104688070561175,6.7813871551778693
