edge1_x,edge1_y,centerline1_x,centerline1_y,edge2_x,edge2_y,centerline2_x,centerline2_y,edge3_x,edge3_y,road_centerline_x,road_centerline_y,intersection_border1_x,intersection_border1_y,intersection_border2_x,intersection_border2_y,centerpoint1_stop_x,centerpoint1_stop_y,centerpoint2_stop_x,centerpoint2_stop_y,cumulative_distance
2.9201759798750375,-1.753200828797187,1.7489135415739478,-1.5913725948519055,0.7154490230674893,-0.7072120151745894,-0.0881374121642433,0.5203090571799961,-0.979424545376013,1.641368709149977,0.7154490230674893,-0.7072120151745894,,,,,,,,,9.739012286295345
2.929312004525931,-1.7491118843306819,1.7587729547830815,-1.5930983945040171,0.7228829094741748,-0.713914524323841,-0.08107278952236745,0.5132183928813905,-0.9705879540304885,1.6366676159418503,0.7228829094741748,-0.713914524323841,,,,,,,,,9.749021595606417
2.9384480291768247,-1.7450229398641766,1.7686377958833273,-1.5947922468001916,0.7303328637649846,-0.7205991674668613,-0.07400816688049033,0.5061277285827835,-0.9617589463841129,1.631952211690659,0.7303328637649846,-0.7205991674668613,,,,,,,,,9.759030903861778
2.9475753225367405,-1.7409148702952522,1.778513945266902,-1.5964195410639894,0.7377991365437133,-0.7272655774860887,-0.06694354423861451,0.49903706428417793,-0.9529601382778221,1.6271806958096924,0.7377991365437133,-0.7272655774860887,,,,,,,,,9.769040211248607
2.956649406768068,-1.7366902509473494,1.7883957455046933,-1.5980114283678293,0.7452819706682097,-0.7339133912492215,-0.059878921596737404,0.49194639998557094,-0.9441690651677398,1.6223950194612575,0.7452819706682097,-0.7339133912492215,,,,,,,,,9.779049518061305
2.9657234909993955,-1.7324656315994467,1.7982877967822362,-1.5995390850014122,0.7527816012012836,-0.7405422497284855,-0.05281429895486156,0.48485573568696533,-0.9354008065071792,1.6175675922651835,0.7527816012012836,-0.7405422497284855,,,,,,,,,9.78905882472296
2.9747877841028574,-1.7282203875420357,1.8081854887703255,-1.601028941834759,0.7602982553645365,-0.7471517981273654,-0.0457496763129857,0.47776507138835966,-0.9266481564074277,1.612712022948849,0.7602982553645365,-0.7471517981273654,,,,,,,,,9.79906813180925
2.9837974774004623,-1.7238601306740287,1.8180925772640388,-1.6024558303536554,0.7678321524953315,-0.7537416860148978,-0.03868505367110862,0.4706744070897528,-0.9179102182615827,1.6078299280878972,0.7678321524953315,-0.7537416860148978,,,,,,,,,9.809077440074926
2.9928071706980672,-1.7194998738060219,1.8280050898786842,-1.6038436360758315,0.7753835040071235,-0.7603115674676098,-0.031620431029232766,0.4635837427911471,-0.9091962650652762,1.602905214243909,0.7753835040071235,-0.7603115674676098,,,,,,,,,9.819086750483086
3.0018069210227516,-1.7151194610850067,1.8379263200789797,-1.605168628370294,0.782952513353382,-0.7668611012191955,-0.024555808387355674,0.45649307849254017,-0.9004910530336789,1.5979650301091748,0.782952513353382,-0.7668611012191955,,,,,,,,,9.829096064237397
3.0107497489999333,-1.7106236584823062,1.8478525802658523,-1.6064544077787304,0.7905393759953565,-0.7733899508180198,-0.017491185745479823,0.44940241419393456,-0.8918135865987241,1.592976243729485,0.7905393759953565,-0.7733899508180198,,,,,,,,,9.839105380561016
3.0196925769771146,-1.706127855879606,1.8577870254040452,-1.6076763787537818,0.7981451711024081,-0.7798967391237656,-0.010426563103602716,0.4423117498953276,-0.883147617247193,1.5879675976893166,0.7981451711024081,-0.7798967391237656,,,,,,,,,9.849114694816862
3.0286263203373487,-1.7016143197235774,1.867725960050073,-1.608860202624745,0.8057705109051301,-0.7863806087064545,-0.0033619404617268706,0.435221085596722,-0.8745002784170764,1.5829267699369467,0.8057705109051301,-0.7863806087064545,,,,,,,,,9.85912400457332
3.0374997859430364,-1.696983118862399,1.8776726616790953,-1.609978030863265,0.8134144192490936,-0.7928425702530618,0.003702682180148983,0.4281304212981163,-0.8658737587118748,1.577850469929944,0.8134144192490936,-0.7928425702530618,,,,,,,,,9.86913331054042
3.0463732515487236,-1.6923519180012203,1.887623199549375,-1.6110600164281397,0.8210770640031124,-0.7992822970575694,0.010767304822026064,0.42103975699950946,-0.8572569272604547,1.572757673416341,0.8210770640031124,-0.7992822970575694,,,,,,,,,9.879142613729687
